,document_id,item_id,sup_id,status,message
605,D23012083,,,SUCCESS,SUCCESS
606,D23012412,,,SUCCESS,SUCCESS
607,D23012412,,,SUCCESS,SUCCESS
608,D23012439,,,SUCCESS,SUCCESS
609,D23012439,,,SUCCESS,SUCCESS
610,D2301245,,,SUCCESS,SUCCESS
611,D2301245,,,SUCCESS,SUCCESS
612,D23012487,,,SUCCESS,SUCCESS
613,D23012487,,,SUCCESS,SUCCESS
614,D23013019,,,SUCCESS,SUCCESS
615,D23013019,,,SUCCESS,SUCCESS
616,D2301309,,,SUCCESS,SUCCESS
617,D2301309,,,SUCCESS,SUCCESS
618,D23013097,,,SUCCESS,SUCCESS
619,D23013097,,,SUCCESS,SUCCESS
620,D2302022,,,SUCCESS,SUCCESS
621,D2302022,,,SUCCESS,SUCCESS
622,D23020240,,,SUCCESS,SUCCESS
623,D23020240,,,SUCCESS,SUCCESS
624,D2302027,,,SUCCESS,SUCCESS
625,D2302027,,,SUCCESS,SUCCESS
626,D23020289,,,SUCCESS,SUCCESS
627,D23020289,,,SUCCESS,SUCCESS
628,D23020668,,,SUCCESS,SUCCESS
629,D23020668,,,SUCCESS,SUCCESS
630,D23020846,,,SUCCESS,SUCCESS
631,D23020846,,,SUCCESS,SUCCESS
632,D23022295,,,SUCCESS,SUCCESS
633,D23022295,,,SUCCESS,SUCCESS
634,D23022321,,,SUCCESS,SUCCESS
635,D23022321,,,SUCCESS,SUCCESS
636,D23022722,,,SUCCESS,SUCCESS
637,D23022722,,,SUCCESS,SUCCESS
638,D23022728,,,SUCCESS,SUCCESS
639,D23022728,,,SUCCESS,SUCCESS
640,D23022757,,,SUCCESS,SUCCESS
641,D23022757,,,SUCCESS,SUCCESS
642,D2302276,,,SUCCESS,SUCCESS
643,D2302276,,,SUCCESS,SUCCESS
644,D23022774,,,SUCCESS,SUCCESS
645,D23022774,,,SUCCESS,SUCCESS
646,D2302278,,,SUCCESS,SUCCESS
647,D2302278,,,SUCCESS,SUCCESS
648,D23022784,,,SUCCESS,SUCCESS
649,D23022784,,,SUCCESS,SUCCESS
650,D23022890,,,SUCCESS,SUCCESS
651,D23022890,,,SUCCESS,SUCCESS
652,D23030197,,,SUCCESS,SUCCESS
653,D23030197,,,SUCCESS,SUCCESS
654,D23030217,,,SUCCESS,SUCCESS
655,D23030217,,,SUCCESS,SUCCESS
656,D23032143,,,SUCCESS,SUCCESS
657,D23032143,,,SUCCESS,SUCCESS
658,D23032193,,,SUCCESS,SUCCESS
659,D23032193,,,SUCCESS,SUCCESS
660,D23032414,,,SUCCESS,SUCCESS
661,D23032414,,,SUCCESS,SUCCESS
662,D23032425,,,SUCCESS,SUCCESS
663,D23032425,,,SUCCESS,SUCCESS
664,D23032452,,,SUCCESS,SUCCESS
665,D23032452,,,SUCCESS,SUCCESS
666,D23032465,,,SUCCESS,SUCCESS
667,D23032465,,,SUCCESS,SUCCESS
668,D23032470,,,SUCCESS,SUCCESS
669,D23032470,,,SUCCESS,SUCCESS
670,D23032476,,,SUCCESS,SUCCESS
671,D23032476,,,SUCCESS,SUCCESS
672,D23032478,,,SUCCESS,SUCCESS
673,D23032478,,,SUCCESS,SUCCESS
674,D23032481,,,SUCCESS,SUCCESS
675,D23032481,,,SUCCESS,SUCCESS
676,D2304052,,,SUCCESS,SUCCESS
677,D2304052,,,SUCCESS,SUCCESS
678,D23040577,,,SUCCESS,SUCCESS
679,D23040577,,,SUCCESS,SUCCESS
680,D23042620,,,SUCCESS,SUCCESS
681,D23042620,,,SUCCESS,SUCCESS
682,D23042629,,,SUCCESS,SUCCESS
683,D23042629,,,SUCCESS,SUCCESS
684,D23042637,,,SUCCESS,SUCCESS
685,D23042637,,,SUCCESS,SUCCESS
686,D23042640,,,SUCCESS,SUCCESS
687,D23042640,,,SUCCESS,SUCCESS
688,D23042646,,,SUCCESS,SUCCESS
689,D23042646,,,SUCCESS,SUCCESS
690,D23042648,,,SUCCESS,SUCCESS
691,D23042648,,,SUCCESS,SUCCESS
692,D23042661,,,SUCCESS,SUCCESS
693,D23042661,,,SUCCESS,SUCCESS
694,D23042663,,,SUCCESS,SUCCESS
695,D23042663,,,SUCCESS,SUCCESS
696,D23042671,,,SUCCESS,SUCCESS
697,D23042671,,,SUCCESS,SUCCESS
698,D23042694,,,SUCCESS,SUCCESS
699,D23042694,,,SUCCESS,SUCCESS
700,D23050293,,,SUCCESS,SUCCESS
701,D23050293,,,SUCCESS,SUCCESS
702,D23050296,,,SUCCESS,SUCCESS
703,D23050296,,,SUCCESS,SUCCESS
704,D23051870,,,SUCCESS,SUCCESS
705,D23051870,,,SUCCESS,SUCCESS
706,D23051871,,,SUCCESS,SUCCESS
707,D23051871,,,SUCCESS,SUCCESS
708,D23051991,,,SUCCESS,SUCCESS
709,D23051991,,,SUCCESS,SUCCESS
710,D2305224,,,SUCCESS,SUCCESS
711,D2305224,,,SUCCESS,SUCCESS
712,D23052254,,,SUCCESS,SUCCESS
713,D23052254,,,SUCCESS,SUCCESS
714,D23052295,,,SUCCESS,SUCCESS
715,D23052295,,,SUCCESS,SUCCESS
716,D23052932,,,SUCCESS,SUCCESS
717,D23052932,,,SUCCESS,SUCCESS
718,D23053194,,,SUCCESS,SUCCESS
719,D23053194,,,SUCCESS,SUCCESS
720,D23060174,,,SUCCESS,SUCCESS
721,D23060174,,,SUCCESS,SUCCESS
722,D23060190,,,SUCCESS,SUCCESS
723,D23060190,,,SUCCESS,SUCCESS
724,D2306054,,,SUCCESS,SUCCESS
725,D2306054,,,SUCCESS,SUCCESS
726,D2306056,,,SUCCESS,SUCCESS
727,D2306056,,,SUCCESS,SUCCESS
728,D23060566,,,SUCCESS,SUCCESS
729,D23060566,,,SUCCESS,SUCCESS
730,D23060583,,,SUCCESS,SUCCESS
731,D23060583,,,SUCCESS,SUCCESS
732,D23060597,,,SUCCESS,SUCCESS
733,D23060597,,,SUCCESS,SUCCESS
734,D23060669,,,SUCCESS,SUCCESS
735,D23060669,,,SUCCESS,SUCCESS
736,D23060674,,,SUCCESS,SUCCESS
737,D23060674,,,SUCCESS,SUCCESS
738,D23061263,,,SUCCESS,SUCCESS
739,D23061263,,,SUCCESS,SUCCESS
740,D23061389,,,SUCCESS,SUCCESS
741,D23061389,,,SUCCESS,SUCCESS
742,D23061916,,,SUCCESS,SUCCESS
743,D23061916,,,SUCCESS,SUCCESS
744,D23061970,,,SUCCESS,SUCCESS
745,D23061970,,,SUCCESS,SUCCESS
746,D23062326,,,SUCCESS,SUCCESS
747,D23062326,,,SUCCESS,SUCCESS
748,D23062335,,,SUCCESS,SUCCESS
749,D23062335,,,SUCCESS,SUCCESS
750,D23062368,,,SUCCESS,SUCCESS
751,D23062368,,,SUCCESS,SUCCESS
752,D23062390,,,SUCCESS,SUCCESS
753,D23062390,,,SUCCESS,SUCCESS
754,D23062395,,,SUCCESS,SUCCESS
755,D23062395,,,SUCCESS,SUCCESS
756,D23062870,,,SUCCESS,SUCCESS
757,D23062870,,,SUCCESS,SUCCESS
758,D23070546,,,SUCCESS,SUCCESS
759,D23070546,,,SUCCESS,SUCCESS
760,D23071133,,,SUCCESS,SUCCESS
761,D23071133,,,SUCCESS,SUCCESS
762,D23071141,,,SUCCESS,SUCCESS
763,D23071141,,,SUCCESS,SUCCESS
764,D2307187,,,SUCCESS,SUCCESS
765,D2307187,,,SUCCESS,SUCCESS
766,D23071891,,,SUCCESS,SUCCESS
767,D23071891,,,SUCCESS,SUCCESS
768,D23072523,,,SUCCESS,SUCCESS
769,D23072523,,,SUCCESS,SUCCESS
770,D2307253,,,SUCCESS,SUCCESS
771,D2307253,,,SUCCESS,SUCCESS
772,D23072532,,,SUCCESS,SUCCESS
773,D23072532,,,SUCCESS,SUCCESS
774,D23072552,,,SUCCESS,SUCCESS
775,D23072552,,,SUCCESS,SUCCESS
776,D23072574,,,SUCCESS,SUCCESS
777,D23072574,,,SUCCESS,SUCCESS
778,D23072577,,,SUCCESS,SUCCESS
779,D23072577,,,SUCCESS,SUCCESS
780,D23072693,,,SUCCESS,SUCCESS
781,D23072693,,,SUCCESS,SUCCESS
782,D23082958,,,SUCCESS,SUCCESS
783,D23082958,,,SUCCESS,SUCCESS
784,D23082967,,,SUCCESS,SUCCESS
785,D23082967,,,SUCCESS,SUCCESS
786,D23083183,,,SUCCESS,SUCCESS
787,D23083183,,,SUCCESS,SUCCESS
788,D23122035,,,SUCCESS,SUCCESS
789,D23122035,,,SUCCESS,SUCCESS
790,D24022346,,,SUCCESS,SUCCESS
791,D24022346,,,SUCCESS,SUCCESS
792,D24032167,,,SUCCESS,SUCCESS
793,D24032167,,,SUCCESS,SUCCESS
794,D24032776,,,SUCCESS,SUCCESS
795,D24032776,,,SUCCESS,SUCCESS
796,D24032829,,,SUCCESS,SUCCESS
797,D24032829,,,SUCCESS,SUCCESS
798,D24032836,,,SUCCESS,SUCCESS
799,D24032836,,,SUCCESS,SUCCESS
800,D24032857,,,SUCCESS,SUCCESS
801,D24032857,,,SUCCESS,SUCCESS
802,D24032894,,,SUCCESS,SUCCESS
803,D24032894,,,SUCCESS,SUCCESS
804,D24040251,,,SUCCESS,SUCCESS
805,D24040251,,,SUCCESS,SUCCESS
806,D24041928,,,SUCCESS,SUCCESS
807,D24041928,,,SUCCESS,SUCCESS
