,document_id,sup_id,model,status,message
0,,,ComparativeSchedules,Failed,Schedule not found
1,TD21111792,,ComparativeSchedules,Failed,Schedule not found
2,TD21111884,,ComparativeSchedules,Failed,Schedule not found
3,TD21113018,,ComparativeSchedules,Failed,Schedule not found
4,TD21120865,,ComparativeSchedules,Failed,Schedule not found
5,TD21120923,,ComparativeSchedules,Failed,Schedule not found
6,TD21120944,,ComparativeSchedules,Failed,Schedule not found
7,TD21120971,,ComparativeSchedules,Failed,Schedule not found
8,TD21120977,,ComparativeSchedules,Failed,Schedule not found
9,TD21120979,,ComparativeSchedules,Failed,Schedule not found
10,TD21120984,,ComparativeSchedules,Failed,Schedule not found
11,TD21120994,,ComparativeSchedules,Failed,Schedule not found
12,TD21121368,,ComparativeSchedules,Failed,Schedule not found
13,TD2112137,,ComparativeSchedules,Failed,Schedule not found
14,TD21121449,,ComparativeSchedules,Failed,Schedule not found
15,TD21121464,,ComparativeSchedules,Failed,Schedule not found
16,TD21121476,,ComparativeSchedules,Failed,Schedule not found
17,TD2112151,,ComparativeSchedules,Failed,Schedule not found
18,TD21121526,AGRISOFT AFRICA VENTURES,CSCompliance,Successs,SUCCESS
19,TD21121526,UNITRACK,CSCompliance,Successs,SUCCESS
20,TD21121526,NORBHAT INVESTMENTS,CSCompliance,Successs,SUCCESS
21,TD21121526,CURRENTWISH INVESTMENTS,CSCompliance,Successs,SUCCESS
22,TD21121526,LEDGER MINDS,CSCompliance,Successs,SUCCESS
23,TD21121526,,CSCompliance,Failed,DB Supplier not found
24,TD21121526,,CSCompliance,Failed,DB Supplier not found
25,TD21121526,,CSCompliance,Failed,DB Supplier not found
26,TD21121526,,CSCompliance,Failed,DB Supplier not found
27,TD21121526,,CSCompliance,Failed,DB Supplier not found
28,TD21121526,,CSCompliance,Failed,DB Supplier not found
29,TD21121526,,CSCompliance,Failed,DB Supplier not found
30,TD21121526,,CSCompliance,Failed,DB Supplier not found
31,TD21121526,,CSCompliance,Failed,DB Supplier not found
32,TD21121526,,CSCompliance,Failed,DB Supplier not found
33,TD21121526,,CSCompliance,Failed,DB Supplier not found
34,TD21121526,,CSCompliance,Failed,DB Supplier not found
35,TD21121526,,CSCompliance,Failed,DB Supplier not found
36,TD21121526,,CSCompliance,Failed,DB Supplier not found
37,TD21121526,,CSCompliance,Failed,DB Supplier not found
38,TD21121526,,CSCompliance,Failed,DB Supplier not found
39,TD21121526,,CSCompliance,Failed,DB Supplier not found
40,TD21121526,,CSCompliance,Failed,DB Supplier not found
41,TD21121526,,CSCompliance,Failed,DB Supplier not found
42,TD21121526,,CSCompliance,Failed,DB Supplier not found
43,TD21121526,,CSCompliance,Failed,DB Supplier not found
44,TD21121526,,CSCompliance,Failed,DB Supplier not found
45,TD21121526,,CSCompliance,Failed,DB Supplier not found
46,TD21121526,,CSCompliance,Failed,DB Supplier not found
47,TD21121526,ze277479,Committee,Success,SUCCESS
48,TD21121526,ze325058,Committee,Success,SUCCESS
49,TD21121526,ze261084,Committee,Success,SUCCESS
50,TD21121526,ze298433,Committee,Success,SUCCESS
51,TD21121526,ze233366,Committee,Success,SUCCESS
52,TD21121526,,Committee,Failed,member profile empty
53,TD21121526,,Committee,Failed,member profile empty
54,TD21121526,,Committee,Failed,member profile empty
55,TD21121526,,Committee,Failed,member profile empty
56,TD21121526,ze301736,CSApproval,Success,SUCCESS
57,TD21121526,ze043110,CSApproval,Success,SUCCESS GM
58,TD21121551,,ComparativeSchedules,Failed,Schedule not found
59,TD21121555,,ComparativeSchedules,Failed,Schedule not found
60,TD21121564,,ComparativeSchedules,Failed,Schedule not found
61,TD2112157,,ComparativeSchedules,Failed,Schedule not found
62,TD21121588,,ComparativeSchedules,Failed,Schedule not found
63,TD21121616,,ComparativeSchedules,Failed,Schedule not found
64,TD21121623,,ComparativeSchedules,Failed,Schedule not found
65,TD21121626,,ComparativeSchedules,Failed,Schedule not found
66,TD21121632,,ComparativeSchedules,Failed,Schedule not found
67,TD21121635,,ComparativeSchedules,Failed,Schedule not found
68,TD21121642,,ComparativeSchedules,Failed,Schedule not found
69,TD21121643,,ComparativeSchedules,Failed,Schedule not found
70,TD21121663,,ComparativeSchedules,Failed,Schedule not found
71,TD21121665,,ComparativeSchedules,Failed,Schedule not found
72,TD21121697,TIT MOTOR SPARES,CSCompliance,Successs,SUCCESS
73,TD21121697,,CSCompliance,Failed,DB Supplier not found
74,TD21121697,,CSCompliance,Failed,DB Supplier not found
75,TD21121697,,CSCompliance,Failed,DB Supplier not found
76,TD21121697,,CSCompliance,Failed,DB Supplier not found
77,TD21121697,,CSCompliance,Failed,DB Supplier not found
78,TD21121697,,CSCompliance,Failed,DB Supplier not found
79,TD21121697,,CSCompliance,Failed,DB Supplier not found
80,TD21121697,,CSCompliance,Failed,DB Supplier not found
81,TD21121697,,CSCompliance,Failed,DB Supplier not found
82,TD21121697,,CSCompliance,Failed,DB Supplier not found
83,TD21121697,,CSCompliance,Failed,DB Supplier not found
84,TD21121697,,CSCompliance,Failed,DB Supplier not found
85,TD21121697,,CSCompliance,Failed,DB Supplier not found
86,TD21121697,,CSCompliance,Failed,DB Supplier not found
87,TD21121697,,CSCompliance,Failed,DB Supplier not found
88,TD21121697,,CSCompliance,Failed,DB Supplier not found
89,TD21121697,,CSCompliance,Failed,DB Supplier not found
90,TD21121697,,CSCompliance,Failed,DB Supplier not found
91,TD21121697,,CSCompliance,Failed,DB Supplier not found
92,TD21121697,,CSCompliance,Failed,DB Supplier not found
93,TD21121697,,CSCompliance,Failed,DB Supplier not found
94,TD21121697,,CSCompliance,Failed,DB Supplier not found
95,TD21121697,,CSCompliance,Failed,DB Supplier not found
96,TD21121697,,CSCompliance,Failed,DB Supplier not found
97,TD21121697,,CSCompliance,Failed,DB Supplier not found
98,TD21121697,,CSCompliance,Failed,DB Supplier not found
99,TD21121697,,CSCompliance,Failed,DB Supplier not found
100,TD21121697,,CSCompliance,Failed,DB Supplier not found
101,TD21121697,ze277479,Committee,Success,SUCCESS
102,TD21121697,ze336785,Committee,Success,SUCCESS
103,TD21121697,ze261084,Committee,Success,SUCCESS
104,TD21121697,ze298433,Committee,Success,SUCCESS
105,TD21121697,ze233366,Committee,Success,SUCCESS
106,TD21121697,,Committee,Failed,member profile empty
107,TD21121697,,Committee,Failed,member profile empty
108,TD21121697,,Committee,Failed,member profile empty
109,TD21121697,,Committee,Failed,member profile empty
110,TD21121697,ze301736,CSApproval,Success,SUCCESS
111,TD21121697,ze043110,CSApproval,Success,SUCCESS GM
112,TD21121715,,ComparativeSchedules,Failed,Schedule not found
113,TD21121740,,ComparativeSchedules,Failed,Schedule not found
114,TD21121761,,ComparativeSchedules,Failed,Schedule not found
115,TD21122012,,ComparativeSchedules,Failed,Schedule not found
116,TD21122019,,ComparativeSchedules,Failed,Schedule not found
117,TD21122021,,ComparativeSchedules,Failed,Schedule not found
118,TD21122024,,ComparativeSchedules,Failed,Schedule not found
119,TD21122028,,ComparativeSchedules,Failed,Schedule not found
120,TD21122030,,ComparativeSchedules,Failed,Schedule not found
121,TD21122034,,ComparativeSchedules,Failed,Schedule not found
122,TD21122043,,ComparativeSchedules,Failed,Schedule not found
123,TD21122053,,ComparativeSchedules,Failed,Schedule not found
124,TD21122069,,ComparativeSchedules,Failed,Schedule not found
125,TD21122070,,ComparativeSchedules,Failed,Schedule not found
126,TD21122071,,ComparativeSchedules,Failed,Schedule not found
127,TD21122079,,ComparativeSchedules,Failed,Schedule not found
128,TD21122083,,ComparativeSchedules,Failed,Schedule not found
129,TD21122093,,ComparativeSchedules,Failed,Schedule not found
130,TD21122098,,ComparativeSchedules,Failed,Schedule not found
131,TD21122121,,ComparativeSchedules,Failed,Schedule not found
132,TD21122126,,ComparativeSchedules,Failed,Schedule not found
133,TD21122153,,ComparativeSchedules,Failed,Schedule not found
134,TD21122167,janask enterprises,CSCompliance,Successs,SUCCESS
135,TD21122167,SILVERPOINT ENTERPRISES,CSCompliance,Successs,SUCCESS
136,TD21122167,YELLOW PORTION INVESTMENTS,CSCompliance,Successs,SUCCESS
137,TD21122167,RENKOO TRADING,CSCompliance,Successs,SUCCESS
138,TD21122167,GREAT STRIPES INVESTMENTS,CSCompliance,Successs,SUCCESS
139,TD21122167,SWINGTONE ENTERPRISES,CSCompliance,Successs,SUCCESS
140,TD21122167,FEBRITE PVT LTD,CSCompliance,Successs,SUCCESS
141,TD21122167,,CSCompliance,Failed,DB Supplier not found
142,TD21122167,,CSCompliance,Failed,DB Supplier not found
143,TD21122167,,CSCompliance,Failed,DB Supplier not found
144,TD21122167,,CSCompliance,Failed,DB Supplier not found
145,TD21122167,,CSCompliance,Failed,DB Supplier not found
146,TD21122167,,CSCompliance,Failed,DB Supplier not found
147,TD21122167,,CSCompliance,Failed,DB Supplier not found
148,TD21122167,,CSCompliance,Failed,DB Supplier not found
149,TD21122167,,CSCompliance,Failed,DB Supplier not found
150,TD21122167,,CSCompliance,Failed,DB Supplier not found
151,TD21122167,,CSCompliance,Failed,DB Supplier not found
152,TD21122167,,CSCompliance,Failed,DB Supplier not found
153,TD21122167,,CSCompliance,Failed,DB Supplier not found
154,TD21122167,,CSCompliance,Failed,DB Supplier not found
155,TD21122167,,CSCompliance,Failed,DB Supplier not found
156,TD21122167,,CSCompliance,Failed,DB Supplier not found
157,TD21122167,,CSCompliance,Failed,DB Supplier not found
158,TD21122167,,CSCompliance,Failed,DB Supplier not found
159,TD21122167,,CSCompliance,Failed,DB Supplier not found
160,TD21122167,,CSCompliance,Failed,DB Supplier not found
161,TD21122167,,CSCompliance,Failed,DB Supplier not found
162,TD21122167,,CSCompliance,Failed,DB Supplier not found
163,TD21122167,ze277479,Committee,Success,SUCCESS
164,TD21122167,ze325058,Committee,Success,SUCCESS
165,TD21122167,ze233366,Committee,Success,SUCCESS
166,TD21122167,ze298433,Committee,Success,SUCCESS
167,TD21122167,ze263567,Committee,Success,SUCCESS
168,TD21122167,,Committee,Failed,member profile empty
169,TD21122167,,Committee,Failed,member profile empty
170,TD21122167,,Committee,Failed,member profile empty
171,TD21122167,,Committee,Failed,member profile empty
172,TD21122167,,CSApproval,Failed,DB finance_user empty
173,TD21122167,,CSApproval,Failed,GM DB finance_user empty
174,TD21122175,,ComparativeSchedules,Failed,Schedule not found
175,TD21122311,,ComparativeSchedules,Failed,Schedule not found
176,TD21122312,,ComparativeSchedules,Failed,Schedule not found
177,TD21122337,,ComparativeSchedules,Failed,Schedule not found
178,TD21122349,,ComparativeSchedules,Failed,Schedule not found
179,TD21122368,,ComparativeSchedules,Failed,Schedule not found
180,TD21122378,,ComparativeSchedules,Failed,Schedule not found
181,TD21122417,,ComparativeSchedules,Failed,Schedule not found
182,TD21122422,,ComparativeSchedules,Failed,Schedule not found
183,TD21122435,,ComparativeSchedules,Failed,Schedule not found
184,TD2112245,,ComparativeSchedules,Failed,Schedule not found
185,TD21122461,BRUTAMINE ENTRPRISES,CSCompliance,Successs,SUCCESS
186,TD21122461,JAY JAY ENTERPRISES,CSCompliance,Successs,SUCCESS
187,TD21122461,DRUMCITY,CSCompliance,Successs,SUCCESS
188,TD21122461,FURATEQ,CSCompliance,Successs,SUCCESS
189,TD21122461,,CSCompliance,Failed,DB Supplier not found
190,TD21122461,,CSCompliance,Failed,DB Supplier not found
191,TD21122461,,CSCompliance,Failed,DB Supplier not found
192,TD21122461,,CSCompliance,Failed,DB Supplier not found
193,TD21122461,,CSCompliance,Failed,DB Supplier not found
194,TD21122461,,CSCompliance,Failed,DB Supplier not found
195,TD21122461,,CSCompliance,Failed,DB Supplier not found
196,TD21122461,,CSCompliance,Failed,DB Supplier not found
197,TD21122461,,CSCompliance,Failed,DB Supplier not found
198,TD21122461,,CSCompliance,Failed,DB Supplier not found
199,TD21122461,,CSCompliance,Failed,DB Supplier not found
200,TD21122461,,CSCompliance,Failed,DB Supplier not found
201,TD21122461,,CSCompliance,Failed,DB Supplier not found
202,TD21122461,,CSCompliance,Failed,DB Supplier not found
203,TD21122461,,CSCompliance,Failed,DB Supplier not found
204,TD21122461,,CSCompliance,Failed,DB Supplier not found
205,TD21122461,,CSCompliance,Failed,DB Supplier not found
206,TD21122461,,CSCompliance,Failed,DB Supplier not found
207,TD21122461,,CSCompliance,Failed,DB Supplier not found
208,TD21122461,,CSCompliance,Failed,DB Supplier not found
209,TD21122461,,CSCompliance,Failed,DB Supplier not found
210,TD21122461,,CSCompliance,Failed,DB Supplier not found
211,TD21122461,,CSCompliance,Failed,DB Supplier not found
212,TD21122461,,CSCompliance,Failed,DB Supplier not found
213,TD21122461,,CSCompliance,Failed,DB Supplier not found
214,TD21122461,ze277479,Committee,Success,SUCCESS
215,TD21122461,ze336785,Committee,Success,SUCCESS
216,TD21122461,ze233366,Committee,Success,SUCCESS
217,TD21122461,ze298433,Committee,Success,SUCCESS
218,TD21122461,ze263567,Committee,Success,SUCCESS
219,TD21122461,,Committee,Failed,member profile empty
220,TD21122461,,Committee,Failed,member profile empty
221,TD21122461,,Committee,Failed,member profile empty
222,TD21122461,,Committee,Failed,member profile empty
223,TD21122461,,CSApproval,Failed,DB finance_user empty
224,TD21122461,,CSApproval,Failed,GM DB finance_user empty
225,TD21122467,,ComparativeSchedules,Failed,Schedule not found
226,TD21122471,,ComparativeSchedules,Failed,Schedule not found
227,TD21122495,,ComparativeSchedules,Failed,Schedule not found
228,TD21122850,BRUTAMINE ENTRPRISES,CSCompliance,Successs,SUCCESS
229,TD21122850,JAY JAY ENTERPRISES,CSCompliance,Successs,SUCCESS
230,TD21122850,DRUMCITY,CSCompliance,Successs,SUCCESS
231,TD21122850,FURATEQ,CSCompliance,Successs,SUCCESS
232,TD21122850,,CSCompliance,Failed,DB Supplier not found
233,TD21122850,,CSCompliance,Failed,DB Supplier not found
234,TD21122850,,CSCompliance,Failed,DB Supplier not found
235,TD21122850,,CSCompliance,Failed,DB Supplier not found
236,TD21122850,,CSCompliance,Failed,DB Supplier not found
237,TD21122850,,CSCompliance,Failed,DB Supplier not found
238,TD21122850,,CSCompliance,Failed,DB Supplier not found
239,TD21122850,,CSCompliance,Failed,DB Supplier not found
240,TD21122850,,CSCompliance,Failed,DB Supplier not found
241,TD21122850,,CSCompliance,Failed,DB Supplier not found
242,TD21122850,,CSCompliance,Failed,DB Supplier not found
243,TD21122850,,CSCompliance,Failed,DB Supplier not found
244,TD21122850,,CSCompliance,Failed,DB Supplier not found
245,TD21122850,,CSCompliance,Failed,DB Supplier not found
246,TD21122850,,CSCompliance,Failed,DB Supplier not found
247,TD21122850,,CSCompliance,Failed,DB Supplier not found
248,TD21122850,,CSCompliance,Failed,DB Supplier not found
249,TD21122850,,CSCompliance,Failed,DB Supplier not found
250,TD21122850,,CSCompliance,Failed,DB Supplier not found
251,TD21122850,,CSCompliance,Failed,DB Supplier not found
252,TD21122850,,CSCompliance,Failed,DB Supplier not found
253,TD21122850,,CSCompliance,Failed,DB Supplier not found
254,TD21122850,,CSCompliance,Failed,DB Supplier not found
255,TD21122850,,CSCompliance,Failed,DB Supplier not found
256,TD21122850,,CSCompliance,Failed,DB Supplier not found
257,TD21122850,ze277479,Committee,Success,SUCCESS
258,TD21122850,ze336785,Committee,Success,SUCCESS
259,TD21122850,ze233366,Committee,Success,SUCCESS
260,TD21122850,ze298433,Committee,Success,SUCCESS
261,TD21122850,ze263567,Committee,Success,SUCCESS
262,TD21122850,,Committee,Failed,member profile empty
263,TD21122850,,Committee,Failed,member profile empty
264,TD21122850,,Committee,Failed,member profile empty
265,TD21122850,,Committee,Failed,member profile empty
266,TD21122850,,CSApproval,Failed,DB finance_user empty
267,TD21122850,,CSApproval,Failed,GM DB finance_user empty
268,TD21122857,BRUTAMINE ENTRPRISES,CSCompliance,Successs,SUCCESS
269,TD21122857,JAY JAY ENTERPRISES,CSCompliance,Successs,SUCCESS
270,TD21122857,DRUMCITY,CSCompliance,Successs,SUCCESS
271,TD21122857,FURATEQ,CSCompliance,Successs,SUCCESS
272,TD21122857,,CSCompliance,Failed,DB Supplier not found
273,TD21122857,,CSCompliance,Failed,DB Supplier not found
274,TD21122857,,CSCompliance,Failed,DB Supplier not found
275,TD21122857,,CSCompliance,Failed,DB Supplier not found
276,TD21122857,,CSCompliance,Failed,DB Supplier not found
277,TD21122857,,CSCompliance,Failed,DB Supplier not found
278,TD21122857,,CSCompliance,Failed,DB Supplier not found
279,TD21122857,,CSCompliance,Failed,DB Supplier not found
280,TD21122857,,CSCompliance,Failed,DB Supplier not found
281,TD21122857,,CSCompliance,Failed,DB Supplier not found
282,TD21122857,,CSCompliance,Failed,DB Supplier not found
283,TD21122857,,CSCompliance,Failed,DB Supplier not found
284,TD21122857,,CSCompliance,Failed,DB Supplier not found
285,TD21122857,,CSCompliance,Failed,DB Supplier not found
286,TD21122857,,CSCompliance,Failed,DB Supplier not found
287,TD21122857,,CSCompliance,Failed,DB Supplier not found
288,TD21122857,,CSCompliance,Failed,DB Supplier not found
289,TD21122857,,CSCompliance,Failed,DB Supplier not found
290,TD21122857,,CSCompliance,Failed,DB Supplier not found
291,TD21122857,,CSCompliance,Failed,DB Supplier not found
292,TD21122857,,CSCompliance,Failed,DB Supplier not found
293,TD21122857,,CSCompliance,Failed,DB Supplier not found
294,TD21122857,,CSCompliance,Failed,DB Supplier not found
295,TD21122857,,CSCompliance,Failed,DB Supplier not found
296,TD21122857,,CSCompliance,Failed,DB Supplier not found
297,TD21122857,ze277479,Committee,Success,SUCCESS
298,TD21122857,ze336785,Committee,Success,SUCCESS
299,TD21122857,ze233366,Committee,Success,SUCCESS
300,TD21122857,ze298433,Committee,Success,SUCCESS
301,TD21122857,ze263567,Committee,Success,SUCCESS
302,TD21122857,,Committee,Failed,member profile empty
303,TD21122857,,Committee,Failed,member profile empty
304,TD21122857,,Committee,Failed,member profile empty
305,TD21122857,,Committee,Failed,member profile empty
306,TD21122857,ze301736,CSApproval,Success,SUCCESS
307,TD21122857,ze043110,CSApproval,Success,SUCCESS GM
308,TD21123016,,ComparativeSchedules,Failed,Schedule not found
309,TD21123018,,ComparativeSchedules,Failed,Schedule not found
310,TD2112302,,ComparativeSchedules,Failed,Schedule not found
311,TD21123020,,ComparativeSchedules,Failed,Schedule not found
312,TD21123024,,ComparativeSchedules,Failed,Schedule not found
313,TD21123029,,ComparativeSchedules,Failed,Schedule not found
314,TD21123036,,ComparativeSchedules,Failed,Schedule not found
315,TD21123038,,ComparativeSchedules,Failed,Schedule not found
316,TD21123050,,ComparativeSchedules,Failed,Schedule not found
317,TD21123051,,ComparativeSchedules,Failed,Schedule not found
318,TD21123057,SOPRANO MEDICAL & PHARMACEUTICAL,CSCompliance,Successs,SUCCESS
319,TD21123057,DAYBREAK INVESTMENTS,CSCompliance,Successs,SUCCESS
320,TD21123057,ARAVAS PHAMACEUTICAL ,CSCompliance,Successs,SUCCESS
321,TD21123057,LISENTA HYGIENIC PRODUCTS & SERVICES,CSCompliance,Successs,SUCCESS
322,TD21123057,HOUSE CLEAN ,CSCompliance,Successs,SUCCESS
323,TD21123057,,CSCompliance,Failed,DB Supplier not found
324,TD21123057,,CSCompliance,Failed,DB Supplier not found
325,TD21123057,,CSCompliance,Failed,DB Supplier not found
326,TD21123057,,CSCompliance,Failed,DB Supplier not found
327,TD21123057,,CSCompliance,Failed,DB Supplier not found
328,TD21123057,,CSCompliance,Failed,DB Supplier not found
329,TD21123057,,CSCompliance,Failed,DB Supplier not found
330,TD21123057,,CSCompliance,Failed,DB Supplier not found
331,TD21123057,,CSCompliance,Failed,DB Supplier not found
332,TD21123057,,CSCompliance,Failed,DB Supplier not found
333,TD21123057,,CSCompliance,Failed,DB Supplier not found
334,TD21123057,,CSCompliance,Failed,DB Supplier not found
335,TD21123057,,CSCompliance,Failed,DB Supplier not found
336,TD21123057,,CSCompliance,Failed,DB Supplier not found
337,TD21123057,,CSCompliance,Failed,DB Supplier not found
338,TD21123057,,CSCompliance,Failed,DB Supplier not found
339,TD21123057,,CSCompliance,Failed,DB Supplier not found
340,TD21123057,,CSCompliance,Failed,DB Supplier not found
341,TD21123057,,CSCompliance,Failed,DB Supplier not found
342,TD21123057,,CSCompliance,Failed,DB Supplier not found
343,TD21123057,,CSCompliance,Failed,DB Supplier not found
344,TD21123057,,CSCompliance,Failed,DB Supplier not found
345,TD21123057,,CSCompliance,Failed,DB Supplier not found
346,TD21123057,,CSCompliance,Failed,DB Supplier not found
347,TD21123057,ze309702,Committee,Success,SUCCESS
348,TD21123057,ze336785,Committee,Success,SUCCESS
349,TD21123057,ze345024,Committee,Success,SUCCESS
350,TD21123057,ze293091,Committee,Success,SUCCESS
351,TD21123057,ze233366,Committee,Success,SUCCESS
352,TD21123057,,Committee,Failed,member profile empty
353,TD21123057,,Committee,Failed,member profile empty
354,TD21123057,,Committee,Failed,member profile empty
355,TD21123057,,Committee,Failed,member profile empty
356,TD21123057,ze301736,CSApproval,Success,SUCCESS
357,TD21123057,ze043110,CSApproval,Success,SUCCESS GM
358,TD21123059,,ComparativeSchedules,Failed,Schedule not found
359,TD21123060,,ComparativeSchedules,Failed,Schedule not found
360,TD21123064,,ComparativeSchedules,Failed,Schedule not found
361,TD21123071,AGRISOFT AFRICA VENTURES,CSCompliance,Successs,SUCCESS
362,TD21123071,NORBHAT INVESTMENTS,CSCompliance,Successs,SUCCESS
363,TD21123071,LEDGER MINDS,CSCompliance,Successs,SUCCESS
364,TD21123071,,CSCompliance,Failed,DB Supplier not found
365,TD21123071,,CSCompliance,Failed,DB Supplier not found
366,TD21123071,,CSCompliance,Failed,DB Supplier not found
367,TD21123071,,CSCompliance,Failed,DB Supplier not found
368,TD21123071,,CSCompliance,Failed,DB Supplier not found
369,TD21123071,,CSCompliance,Failed,DB Supplier not found
370,TD21123071,,CSCompliance,Failed,DB Supplier not found
371,TD21123071,,CSCompliance,Failed,DB Supplier not found
372,TD21123071,,CSCompliance,Failed,DB Supplier not found
373,TD21123071,,CSCompliance,Failed,DB Supplier not found
374,TD21123071,,CSCompliance,Failed,DB Supplier not found
375,TD21123071,,CSCompliance,Failed,DB Supplier not found
376,TD21123071,,CSCompliance,Failed,DB Supplier not found
377,TD21123071,,CSCompliance,Failed,DB Supplier not found
378,TD21123071,,CSCompliance,Failed,DB Supplier not found
379,TD21123071,,CSCompliance,Failed,DB Supplier not found
380,TD21123071,,CSCompliance,Failed,DB Supplier not found
381,TD21123071,,CSCompliance,Failed,DB Supplier not found
382,TD21123071,,CSCompliance,Failed,DB Supplier not found
383,TD21123071,,CSCompliance,Failed,DB Supplier not found
384,TD21123071,,CSCompliance,Failed,DB Supplier not found
385,TD21123071,,CSCompliance,Failed,DB Supplier not found
386,TD21123071,,CSCompliance,Failed,DB Supplier not found
387,TD21123071,,CSCompliance,Failed,DB Supplier not found
388,TD21123071,,CSCompliance,Failed,DB Supplier not found
389,TD21123071,,CSCompliance,Failed,DB Supplier not found
390,TD21123071,ze277479,Committee,Success,SUCCESS
391,TD21123071,ze336785,Committee,Success,SUCCESS
392,TD21123071,ze345024,Committee,Success,SUCCESS
393,TD21123071,ze298433,Committee,Success,SUCCESS
394,TD21123071,ze233366,Committee,Success,SUCCESS
395,TD21123071,,Committee,Failed,member profile empty
396,TD21123071,,Committee,Failed,member profile empty
397,TD21123071,,Committee,Failed,member profile empty
398,TD21123071,,Committee,Failed,member profile empty
399,TD21123071,ze301736,CSApproval,Success,SUCCESS
400,TD21123071,ze043110,CSApproval,Success,SUCCESS GM
401,TD21123074,,ComparativeSchedules,Failed,Schedule not found
402,TD21123075,,ComparativeSchedules,Failed,Schedule not found
403,TD21123079,,ComparativeSchedules,Failed,Schedule not found
404,TD2112308,,ComparativeSchedules,Failed,Schedule not found
405,TD21123094,,ComparativeSchedules,Failed,Schedule not found
406,TD21123163,,ComparativeSchedules,Failed,Schedule not found
407,TD22010317,,ComparativeSchedules,Failed,Schedule not found
408,TD22010339,,ComparativeSchedules,Failed,Schedule not found
409,TD22010358,,ComparativeSchedules,Failed,Schedule not found
410,TD22010362,,ComparativeSchedules,Failed,Schedule not found
411,TD22010471,,ComparativeSchedules,Failed,Schedule not found
412,TD22010493,,ComparativeSchedules,Failed,Schedule not found
413,TD2201054,,ComparativeSchedules,Failed,Schedule not found
414,TD22010594,,ComparativeSchedules,Failed,Schedule not found
415,TD22010623,,ComparativeSchedules,Failed,Schedule not found
416,TD22010625,,ComparativeSchedules,Failed,Schedule not found
417,TD22010628,,ComparativeSchedules,Failed,Schedule not found
418,TD22010641,,ComparativeSchedules,Failed,Schedule not found
419,TD2201066,,ComparativeSchedules,Failed,Schedule not found
420,TD22010671,,ComparativeSchedules,Failed,Schedule not found
421,TD22010675,,ComparativeSchedules,Failed,Schedule not found
422,TD22010690,,ComparativeSchedules,Failed,Schedule not found
423,TD22010694,,ComparativeSchedules,Failed,Schedule not found
424,TD22010697,,ComparativeSchedules,Failed,Schedule not found
425,TD22011087,,ComparativeSchedules,Failed,Schedule not found
426,TD22011096,,ComparativeSchedules,Failed,Schedule not found
427,TD22011113,,ComparativeSchedules,Failed,Schedule not found
428,TD22011117,,ComparativeSchedules,Failed,Schedule not found
429,TD22011122,,ComparativeSchedules,Failed,Schedule not found
430,TD22011126,,ComparativeSchedules,Failed,Schedule not found
431,TD22011130,,ComparativeSchedules,Failed,Schedule not found
432,TD22011132,,ComparativeSchedules,Failed,Schedule not found
433,TD22011142,,ComparativeSchedules,Failed,Schedule not found
434,TD22011160,,ComparativeSchedules,Failed,Schedule not found
435,TD22011162,,ComparativeSchedules,Failed,Schedule not found
436,TD22011166,,ComparativeSchedules,Failed,Schedule not found
437,TD22011172,,ComparativeSchedules,Failed,Schedule not found
438,TD22011183,,ComparativeSchedules,Failed,Schedule not found
439,TD22011185,,ComparativeSchedules,Failed,Schedule not found
440,TD22011196,,ComparativeSchedules,Failed,Schedule not found
441,TD22011199,,ComparativeSchedules,Failed,Schedule not found
442,TD22011224,JONASK ENTERPRISES,CSCompliance,Successs,SUCCESS
443,TD22011224,NORBHAT INVESTMENTS,CSCompliance,Successs,SUCCESS
444,TD22011224,MISTY PLUME ENTERPRISES,CSCompliance,Successs,SUCCESS
445,TD22011224,,CSCompliance,Failed,DB Supplier not found
446,TD22011224,,CSCompliance,Failed,DB Supplier not found
447,TD22011224,,CSCompliance,Failed,DB Supplier not found
448,TD22011224,,CSCompliance,Failed,DB Supplier not found
449,TD22011224,,CSCompliance,Failed,DB Supplier not found
450,TD22011224,,CSCompliance,Failed,DB Supplier not found
451,TD22011224,,CSCompliance,Failed,DB Supplier not found
452,TD22011224,,CSCompliance,Failed,DB Supplier not found
453,TD22011224,,CSCompliance,Failed,DB Supplier not found
454,TD22011224,,CSCompliance,Failed,DB Supplier not found
455,TD22011224,,CSCompliance,Failed,DB Supplier not found
456,TD22011224,,CSCompliance,Failed,DB Supplier not found
457,TD22011224,,CSCompliance,Failed,DB Supplier not found
458,TD22011224,,CSCompliance,Failed,DB Supplier not found
459,TD22011224,,CSCompliance,Failed,DB Supplier not found
460,TD22011224,,CSCompliance,Failed,DB Supplier not found
461,TD22011224,,CSCompliance,Failed,DB Supplier not found
462,TD22011224,,CSCompliance,Failed,DB Supplier not found
463,TD22011224,,CSCompliance,Failed,DB Supplier not found
464,TD22011224,,CSCompliance,Failed,DB Supplier not found
465,TD22011224,,CSCompliance,Failed,DB Supplier not found
466,TD22011224,,CSCompliance,Failed,DB Supplier not found
467,TD22011224,,CSCompliance,Failed,DB Supplier not found
468,TD22011224,,CSCompliance,Failed,DB Supplier not found
469,TD22011224,,CSCompliance,Failed,DB Supplier not found
470,TD22011224,,CSCompliance,Failed,DB Supplier not found
471,TD22011224,ze277479,Committee,Success,SUCCESS
472,TD22011224,ze325058,Committee,Success,SUCCESS
