"document_id","item_required","qty","uom","id"
"RQ19020668","Bus Hire - Mutare Boys High School","1","each","95"
"RQ19020688","intrusion detection","1","each","96"
"RQ19020632","intrusion detection","1","each","97"
"RQ19020692","intrusion detection","1","each","98"
"RQ19020631","215R15 new tyres","4","each","99"
"RQ19020635","215R15 new tyres","4","each","100"
"RQ19020698","215R15 new tyres","4","each","101"
"RQ19020666","215R15 new tyres","4","each","102"
"RQ19020663","215R15 new tyres","4","each","103"
"RQ19020696","215R15 new tyres","4","each","104"
"RQ19020628","215R15 new tyres","4","each","105"
"RQ1902066","215R15 new tyres","4","each","106"
"RQ19020638","245/70R16","4","each","107"
"RQ19020685","245/70R16","4","each","108"
"RQ19020650","245/70R16","4","each","109"
"RQ19020625","245/70R16","4","each","110"
"RQ19020682","245/70R16","4","each","111"
"RQ19020610","245/70R16","4","each","112"
"RQ19020690","245/70R16","4","each","113"
"RQ19020681","245/70R16","4","each","114"
"RQ1902069","245/70R16","4","each","115"
"RQ19020667","245/70R16","4","each","116"
"RQ19020620","9R 22.5","6","each","117"
"RQ1902061","9R 22.5","6","each","118"
"RQ19020627","205/70R15 new tyres","5","each","119"
"RQ19020648","9R 22.5","6","each","120"
"RQ19020694","265/65/R17 Tyres","5","each","121"
"RQ19020675","upper control arms np300","2","each","122"
"RQ19020699","upper control arms np300","2","each","123"
"RQ19020654","upper control arms Mazda Beast","2","each","124"
"RQ19020677","Rim 17inch Mazda Beast er2123","1","each","125"
"RQ19020614","Cement","60","bags","126"
"RQ1902063","DEGREASER","6","each","127"
"RQ19020612","PAINT","40","each","128"
"RQ19020643","upper control arms np300 left","1","each","129"
"RQ19020643","upper control arms np300 right","1","each","130"
"RQ19020643","front shocks","2","each","131"
"RQ19020643","rear shocks","2","each","132"
"RQ19020643","lower ball joints","2","each","133"
"RQ19020652","upper control w/bone right np300","1","each","134"
"RQ19020652","upper control w/bone left np300","1","each","135"
"RQ19020652","lower control arm right","1","each","136"
"RQ19020652","lower control arm left","1","each","137"
"RQ19020652","tie rod ends outter","2","each","138"
"RQ19020652","tie rod ends inner","2","each","139"
"RQ19020652","idler arm","1","each","140"
"RQ19020652","front shocks","2","each","141"
"RQ19020652","rear shocks","2","each","142"
"RQ19020652","lower ball joints","2","each","143"
"RQ19020847","NEW CYLINDER HEAD FOR MAZDA BT50 DIESEL","1","each","144"
"RQ19020846","NEW CYLINDER HEAD FOR MAZDA BT50 DIESEL","1","each","145"
"RQ1902081","Cement (50kg)","60","bags","146"
"RQ19020852","DULUX GLOSS WHITE PAINT (5L)","20","litres","147"
"RQ19020852","TINTING CHARGE TRANSFORMER GREY (20L)","5","litres","148"
"RQ19020883","BUSH CLEARING","1","each","149"
"RQ19021149","test","3","each","150"
"RQ19021173","Vehicle hire","1","each","151"
"RQ19021116","Tools for Artisan","1","each","152"
"RQ19021167","FIT AND SUPPLY REAR ISUZU FLEET NO. ER2173","1","each","153"
"RQ19021117","Purchase of materials for tiling kitchen and ladies toilet","32","each","154"
"RQ19021135","Samsung J2 cellphones","2","each","155"
"RQ19021127","Bond paper for D/O","20","each","156"
"RQ19021190","Dsl - 480, Ptrl - 480","1","litres","157"
"RQ19021271","215R15 new tyres","4","each","158"
"RQ19021263","195 R 15 C Tyres","5","each","159"
"RQ19021215","195 R 15 C Tyres","5","each","160"
"RQ19021253","215/70R15 Tyres","5","each","161"
"RQ19021225","215/70R15 Tyres","5","each","162"
"RQ1902128","215/70R15 Tyres","5","each","163"
"RQ19021235","215/70R15 Tyres","5","each","164"
"RQ19021220","215/70R15 Tyres","5","each","165"
"RQ1902129","215/70R15 Tyres","5","each","166"
"RQ19021213","215/70R15 Tyres","5","each","167"
"RQ19021258","245/70R15 Tyres ","5","each","168"
"RQ19021226","245/70R16 Tyres ","5","each","169"
"RQ19021285","215/70R15 Tyres","5","each","170"
"RQ19021210","CTs Rewinding","3","each","171"
"RQ19021288","New gearbox for Beast f/n er2154","1","each","172"
"RQ19021223","Air Compressor for Accounting Officer-Cash","1","each","173"
"RQ19021295","Break down recovery","1","each","174"
"RQ19021214","182 000km service ","1","each","175"
"RQ19021268","repairing water tank","1","each","176"
"RQ19021236","break clippers","1","packets","177"
"RQ1902127","break clippers","1","packets","178"
"RQ19021211","break clippers","1","packets","179"
"RQ19021272","break clippers","1","packets","180"
"RQ19021221","break clippers","1","packets","181"
"RQ19021265","break clippers","1","packets","182"
"RQ19021365","SAMSUNG J7","1","each","183"
"RQ1902139","1tonne truck ","31","each","184"
"RQ1902137","1tonne truck ","31","each","185"
"RQ19021384","1tonne truck ","31","each","186"
"RQ19021367","1tonne truck ","31","each","187"
"RQ19021387"," 1tonne truck  ","31","each","188"
"RQ19021322","Rewind breaker coils ","4","each","189"
"RQ19021368","weeding","1","each","190"
"RQ19021375","black paint","40","litres","191"
"RQ19021375","undrecoat","5","litres","192"
"RQ19021375","Gloss enamel sky blue","5","litres","193"
"RQ19021375","red oxide primer","2","litres","194"
"RQ19021375","enamel sky blue","10","litres","195"
"RQ19021375","enamel cream","5","litres","196"
"RQ19021375","enamel  black","5","litres","197"
"RQ19021375","varnish clear","5","litres","198"
"RQ19021398","labour","1","each","199"
"RQ19021341","SAMSUNG J7","1","each","200"
"RQ19021369","Acid proof worksuits for Mutare garage","24","each","201"
"RQ19021385","800l engine oil GTX","800","litres","202"
"RQ19021364","POLYSTEEL 20mm ROPE","200","metres","203"
"RQ1902146","Fencing of substation","1","each","204"
"RQ19021445","rubberised cork gaskets","20","each","205"
"RQ19021468","J7 Cell Phones (Tool)","4","each","206"
"RQ19021456","SPLIT UNIT AIR CONDITIONER","1","each","207"
"RQ19021412","OFFICE DESK","1","each","208"
"RQ19021428","3 DOOR GLASS BOOKCASE","1","each","209"
"RQ19021458","Armoured Cable","200","metres","210"
"RQ19021479","SF6 GAS 50 KG","2","each","211"
"RQ19021447","32.5 Cement","90","bags","212"
"RQ19021496","32.5 Cement","60","bags","213"
"RQ19021469","Roofing materials","1","each","214"
"RQ19021440","Cement Bricks","3000","each","215"
"RQ19021475","32.5 Cement","8","bags","216"
"RQ19021423","Washed River sand","2000","kgs","217"
"RQ19021492","Fencing of substation","1","each","218"
"RQ19021535","195 R 15 C Tyres","5","each","219"
"RQ19021580","195 R 15 C Tyres","5","each","220"
"RQ19021592","GAS BOTTLE ACCESSORIES","1","each","221"
"RQ19021570","1. String 2 x 100m landing spans on incoming and outgoing bays of substation with 100mm SCA conductor, 2.	Resite 1 x H-pole and stays 3.	Erect 2 x H-poles and stays Erect 1 x Intermediate","1","each","222"
"RQ19021517","Upper wishbones","2","each","223"
"RQ19021517","lower control arms","2","each","224"
"RQ19021517","upper ball joints","2","each","225"
"RQ19021517","lower ball joints","2","each","226"
"RQ19021517","pitman arm","1","each","227"
"RQ19021517","inner tierod ends","2","each","228"
"RQ19021517","outter tierod ends","2","each","229"
"RQ19021517","lower control arm bushes","2","each","230"
"RQ19021517","set of front suspension bushes","1","each","231"
"RQ19021517","brake pads","1","each","232"
"RQ19021517","front wheel bearings","2","each","233"
"RQ19021517","rear shocks","2","each","234"
"RQ19021517","rear spring bushes","1","each","235"
"RQ19021556","215/70R15 Tyres","5","each","236"
"RQ19021588","215/70R15 Tyres","5","each","237"
"RQ19021595","215/70R15 Tyres","5","each","238"
"RQ19021554","IPAD PRO","1","each","239"
"RQ19021593","clutch kit for np300 4x4 f/n er2156","1","each","240"
"RQ19021518","215/70R15 Tyres","5","each","241"
"RQ19021577","215/70R15 Tyres","5","each","242"
"RQ19021587","215/70R15 Tyres","5","each","243"
"RQ19021559","215/70R15 Tyres","5","each","244"
"RQ19021562","215/70R15 Tyres","5","each","245"
"RQ19021581","215/70R15 Tyres","5","each","246"
"RQ19021882","PAINTING MATERIALS","1","each","247"
"RQ19021821","ROOFING MATERIALS","1","each","248"
"RQ19021858","WINDOW CLEANING SERVICES","1","each","249"
"RQ19021877","FIX&SUPPLY OF 3RD FLOOR BLINDS","1","each","250"
"RQ19021898","FIX&SUPPLY OF 2ND FLOOR BLINDS","1","each","251"
"RQ19021852","FIX&SUPPLY OF 1ST FLOOR BLINDS","1","each","252"
"RQ19021848","FIX&SUPPLY OF GROUND FLOOR BLINDS","1","each","253"
"RQ19021857","10 CUBIC METERS OF GRAVEL","1","each","254"
"RQ1902184","Toner cartridge","4","each","255"
"RQ19021855","Soft Drinks","20","each","256"
"RQ19021855","Ciders","15","each","257"
"RQ19021860","Multimeter","2","each","258"
"RQ19021891","PHILIPS AIRCON FOR COMMERCIAL OFFICE","1","each","259"
"RQ19021836","soap","100","each","260"
"RQ19021836","Tea leaves","10","packets","261"
"RQ1902189","Desk ","1","each","262"
"RQ19021823","L Shaped executive mukwa 3 piece and 6 drawer desk","1","each","263"
"RQ19021823","Upright 3 door, lockable mukwa filing cabinet","1","each","264"
"RQ19021894","CEMENT","50","each","265"
"RQ19021886","3/4 QUARRY STONES","1","each","266"
"RQ19021817","MCBs S/P 60Amp, 240V","1000","each","267"
"RQ19021824","14m3 PITSAND","1","each","268"
"RQ19021818","INTERLOCKING PAVERS","1","each","269"
"RQ19021962","upper wishbones","2","each","270"
"RQ19021962","lower control arms","2","each","271"
"RQ19021962","upper ball joints","2","each","272"
"RQ19021962","lower ball joints","2","each","273"
"RQ19021962","pitmans arm","1","each","274"
"RQ19021962","inner tierod ends","2","each","275"
"RQ19021962","outer tierod ends","2","each","276"
"RQ19021962","lower control arms bushes","2","each","277"
"RQ19021962","set of front suspension bushes","1","packets","278"
"RQ19021962","set of brake pads","1","each","279"
"RQ19021962","front wheel bearing","2","packets","280"
"RQ19021962","rear shocks","2","each","281"
"RQ19021962","rear spring bushes set","1","packets","282"
"RQ19021989","complete clutch kit","1","each","283"
"RQ19021911","complete Injector Pump","1","each","284"
"RQ1902192","1400R20 new tyres Dunlop","2","each","285"
"RQ19021987","paint","100","litres","286"
"RQ19021987","brushes","80","each","287"
"RQ19021987","mutton cloth","5","kgs","288"
"RQ19021987","thinners","5","litres","289"
"RQ19021925","rubberised cork gaskets","10","each","290"
"RQ19021932","rubberised cork gaskets","10","each","291"
"RQ19021979","8 x 20 kgs stix adhesive tile cement, 1 x 5kgs Grout, 1 Pack 3mm tile spacers","1","each","292"
"RQ19021993","till rolls for Masvingo Disrtict","1500","each","293"
"RQ19022044","5 new tyres 195R15C","5","each","294"
"RQ19022094","BOND PAPER","10","cartons","295"
"RQ19022057","2xnew batteries for Benz truck f/n 1062","2","each","296"
"RQ19022041","4X175/65R14 NEW TYRES FOR ER2181","4","each","297"
"RQ19022089","Armoured Cable","2000","metres","298"
"RQ19022091","Armoured Cable","2000","metres","299"
"RQ19022030","PG Clamps","2000","each","300"
"RQ19022072","33kV D'fuse mounts c/w carrier","50","each","301"
"RQ19022066","11kV wood crossarms","300","each","302"
"RQ19022097","33kV wood crossarms","300","each","303"
"RQ19022079","3/4 Stay plates","500","each","304"
"RQ19022064","3/4 Stay Washers","2000","each","305"
"RQ19022085","3/4 Stay Rods","400","each","306"
"RQ19022028","5/8 Stay plates","300","each","307"
"RQ19022013","5/8 Stay Rods","200","each","308"
"RQ19022012","50mm Line Taps","3000","each","309"
"RQ19022093","Armoured Cable","1000","metres","310"
"RQ19022022","Armoured Cable","1000","metres","311"
"RQ19022027","PG Clamps 50-100mm Al/Al","2500","each","312"
"RQ19022018","60A S/P MCB 240V","1000","each","313"
"RQ19022050","11kV D'mounts c/w carrier","50","each","314"
"RQ19022029","Attend To faulty Front Suspension f/no 2158","1","each","315"
"RQ19022077","33kV D'fuse mounts c/w carrier","130","each","316"
"RQ19022071","11kV wood crossarms","300","each","317"
"RQ19022055","HP 55A TONER","1","each","318"
"RQ19022035","245/70R16 Tyres ","5","each","319"
"RQ19022015","33kV wood crossarms","300","each","320"
"RQ1902209","683 batteries","2","each","321"
"RQ19022039","245/70R16 Tyres ","5","each","322"
"RQ19022095","3/4 Stay plates","250","each","323"
"RQ19022082","HP 131A BLACK TONER CARTRIDGE ","1","each","324"
"RQ19022082","HP 131A CYAN CARTRIDGE ","1","each","325"
"RQ19022088","245/70R16 Tyres ","5","each","326"
"RQ1902202","3/4 Stay Washers","250","each","327"
"RQ19022053","3/4 Stay Rods","250","each","328"
"RQ19022060","5/8 Stay plates","250","each","329"
"RQ19022058","5/8 Stay Rods","250","each","330"
"RQ19022087","Armoured Cable","250","metres","331"
"RQ1902204","Armoured Cable 4core 16mm","250","metres","332"
"RQ19022021","PG Clamps 50-100mm Al/Al","1000","each","333"
"RQ19022059","PG Clamps 50-100mm Al/Al","1000","each","334"
"RQ19022024","PG Clamps 50-100mm Al/Al","1000","each","335"
"RQ19022098","MCBs S/P 60Amp, 240V","500","each","336"
"RQ19022061","MCBs S/P 60Amp, 240V","500","each","337"
"RQ19022010","MCBs S/P 60Amp, 240V","500","each","338"
"RQ19022052","11kV D'mounts c/w carrier","130","each","339"
"RQ19022067","11kV D'mounts c/w carrier","130","each","340"
"RQ1902201","33kV D'fuse mounts c/w carrier","60","each","341"
"RQ19022040","33kV D'fuse mounts c/w carrier","60","each","342"
"RQ19022076","11kV wood crossarms","300","each","343"
"RQ19022025","33kV wood crossarms","300","each","344"
"RQ19022019","TRUCK HIRE","1","each","345"
"RQ19022216","195 R 15 C Tyres","5","each","346"
"RQ19022255","195 R 15 C Tyres","5","each","347"
"RQ19022297","215/70R15 Tyres","5","each","348"
"RQ19022226","215/70R15 Tyres","5","each","349"
"RQ19022239","215/70R15 Tyres","5","each","350"
"RQ19022252","215/70R15 Tyres","5","each","351"
"RQ19022293","215/70R15 Tyres","5","each","352"
"RQ19022224","245/70R16 Tyres ","5","each","353"
"RQ1902224","245/70R16 Tyres ","5","each","354"
"RQ19022263","683 batteries","2","each","355"
"RQ19022230","245/70R16 Tyres ","5","each","356"
"RQ19022292","245/70R16 Tyres ","5","each","357"
"RQ19022273","245/70R16 Tyres ","5","each","358"
"RQ19022249","new battery for BT er2085 size 650","1","each","359"
"RQ19022227","wind screen Supply and Fit ","1","each","360"
"RQ19022221","671 batteries","2","each","361"
"RQ19022275","9R22.5 Tyres ","6","each","362"
"RQ19022267","Transport 2MVA 33/11kV Transformer","1","each","363"
"RQ1902222","Transport 2MVA 33/11kV Transformer","1","each","364"
"RQ19022294","Transport 2MVA 33/11kV Transformer","1","each","365"
"RQ19022240","Transport 2MVA 33/11kV Transformer","1","each","366"
"RQ19022212","Transport 2MVA 33/11kV Transformer","1","each","367"
"RQ19022291","carryout annual service of fire extinguishers at Mutare Garage","1","each","368"
"RQ19022279","Engine Oil","60","each","369"
"RQ19022243","Engine Oil","300","litres","370"
"RQ19022246","Flyers ","6000","each","371"
"RQ19022246","Brochures","4000","each","372"
"RQ19022580","PAINTING SERVICES","1","each","373"
"RQ19022581","CEILING WHITE","20","litres","374"
"RQ19022581","BRILLIANT WHITE","60","litres","375"
"RQ19022532","carryout service on Mercedes Benz Artego AAJ 4044,Chassis no WDB9700776K56125; Engine no 90491100195395","1","each","376"
"RQ19022532",,"0","each","377"
"RQ19022554","Cell Phone","1","each","378"
"RQ19022518","Attend To faulty Front Suspension f/no 2157","1","each","379"
"RQ19022583","Bioguard Belts","30","each","380"
"RQ19022526","Pole Saver Rods","6000","each","381"
"RQ19022596","Insulated Conductor 100mm SCA","1500","each","382"
"RQ19022538","ANGLE GRINDER","3","each","383"
"RQ1902254","TORQUE WRENCH","3","each","384"
"RQ1902256","HAND BLOWERS","3","each","385"
"RQ19022512","CHASIS PUNCH","2","each","386"
"RQ1902253","HIGH PRESSURE WASHER","2","each","387"
"RQ19022521","WELDING MACHINE","1","each","388"
"RQ19022574","WELDING MACHINE","1","each","389"
"RQ19022531","INTRUSION DETECTION SYSTEM","1","each","390"
"RQ19022586","INTRUSION DETECTION SYSTEM","1","each","391"
"RQ19022587","INTRUSION DETECTION SYSTEM","1","each","392"
"RQ19022649","TRANSPORTATION OF TRANSFORMER","1","each","393"
"RQ19022647","ANGLE GRINDER","3","each","394"
"RQ19022648","TORQUE WRENCH","3","each","395"
"RQ1902261","HAND BLOWERS","3","each","396"
"RQ19022679","CHASIS PUNCH","2","each","397"
"RQ19022690","HIGH PRESSURE WASHER","2","each","398"
"RQ19022627","WELDING MACHINE","1","each","399"
"RQ19022642","INTRUSION DETECTION SYSTEM","1","each","400"
"RQ19022654","INTRUSION DETECTION SYSTEM","1","each","401"
"RQ19022640","INTRUSION DETECTION SYSTEM","1","each","402"
"RQ19022636","TRANSPORTATION OF TRANSFORMER","1","each","403"
"RQ19022612","4FT LED FLUORESCENT","8","each","404"
"RQ19022612","SPHERICAL FITTING","9","each","405"
"RQ19022612","SELF TAPING SCREWS","1","packets","406"
"RQ19022612","1200*600 PANEL LIGHT","1","each","407"
"RQ19022612","LED CEILING LIGHT","4","each","408"
"RQ19022612","WOODSCREWS","3","packets","409"
"RQ19022612","RED&BLACK CABLE","2","each","410"
"RQ19022612","RED,BLACK&EARTH CABLE","3","each","411"
"RQ19022681","245/70R16 Tyres ","5","each","412"
"RQ1902271","245/70R16 Tyres ","5","each","413"
"RQ1902275","195 x 14 Tyres","5","each","414"
"RQ19022783","3/4 stayrods","200","each","415"
"RQ19022811","Laptop","4","each","416"
"RQ19022870","Repair and paint demaged canopy for np300  f/n er2131","1","each","417"
"RQ19022876","repair and paint demaged canopy np300  f/n er2148","1","each","418"
"RQ19022863","repair and paint damaged canopy np300  f/n er2143","1","each","419"
"RQ19022868","repair and paint damaged canopy for np300 f/n er2131","1","each","420"
"RQ1902289","shackle insulators","500","each","421"
"RQ19022895","D irons","500","each","422"
"RQ19022814","Airdac","5000","metres","423"
"RQ19022845","TRANSPORTATION OF TRANSFORMER","1","each","424"
"RQ19022877","16mm 2 core cable","500","metres","425"
"RQ19022896","TRANSPORTATION OF TRANSFORMER","1","each","426"
"RQ19022853","16mm 4 core cable","500","metres","427"
"RQ19022899","Copper/aluminium PG","500","each","428"
"RQ19022840","LEVER ARCH FILES","100","each","429"
"RQ19022817","BONDPAPER","30","each","430"
"RQ19022855","COUNTER BOOKS (BOND) 2 QUIRE","20","each","431"
"RQ19022855","STICK-IT-ON PADS","40","each","432"
"RQ19022855","BLUE BALL POINT PENS (CLARO TECHNIC)","150","each","433"
"RQ19022855","BLACK BALL POINT PENS (CLARO TECHNIC)","100","each","434"
"RQ19022855","RED BALL POINT PENS (CLARO TECHNIC)","50","each","435"
"RQ19022855","HIGHLIGHTERS (ASSORTED)","50","each","436"
"RQ19022855","PERMANENT MARKERS (ASSORTED)","50","each","437"
"RQ19022855","PENCILS","20","each","438"
"RQ19022855","RULERS (SHATTER PROOF)","20","each","439"
"RQ19022855","WRITING PADS","20","each","440"
"RQ19022855","ENVELOPES A4 (SELF ADHESIVE)","100","each","441"
"RQ19022855","STAPLE PINS","20","each","442"
"RQ19022855","PAPER CLIPS","20","each","443"
"RQ19022833","Aluminium PG","500","each","444"
"RQ19022820","50A T/P","500","each","445"
"RQ19022847","20 mm rope polysteel","200","metres","446"
"RQ1902288","60 T/P","100","each","447"
"RQ1902285","100T/P","100","each","448"
"RQ19022828","Piercing connectors","2500","each","449"
"RQ19022887","225Amps T/P","250","each","450"
"RQ19022885","Glands size 4","100","each","451"
"RQ19022813","Shrouds size 4","100","each","452"
"RQ19022878","Shrouds size 2","100","each","453"
"RQ19022850","Spindiles 5/8","750","each","454"
"RQ19022857","Gunclamps 100mm","100","each","455"
"RQ19022843","Stay insulators","100","each","456"
"RQ19022832","4 door cubicle","20","each","457"
"RQ1902282","2 door cubicle","50","each","458"
"RQ19022854","Pole washers","2500","each","459"
"RQ1902287","X arm 11kV","100","each","460"
"RQ19022835","X Arm 33kV","100","each","461"
"RQ19022886","Conductor HDA 100mm","7500","metres","462"
"RQ19022837","Conductor HDA 50mm","7500","metres","463"
"RQ19022883","Conductor SCA 50mm","7500","metres","464"
"RQ19022839","Insulator disc","100","each","465"
"RQ19022875","Poly 11kV disc","100","each","466"
"RQ19022871","Poly 33kV disc","100","each","467"
"RQ19022891","25kVA 11/0.4kV transformer","2","each","468"
"RQ19022831","50kVA 11/0.4kV transformer","2","each","469"
"RQ19022880","TRANSPORTATION OF TRANSFORMER","1","each","470"
"RQ1903014","PETROL","593","litres","471"
"RQ19030186","PETROL","593","litres","472"
"RQ19030115","PETROL","593","litres","473"
"RQ19030141","VEHICLE HIRE","30","each","474"
"RQ19030499","Supply and fix Pavers","1","each","475"
"RQ19030456","SUPPLY AND FIX CONCRETE PAVERS","1","each","476"
"RQ19030439","SAMSUNG J7","1","each","477"
"RQ19030584","Florescent tubes 4ft","66","each","478"
"RQ19030584","Starters","66","each","479"
"RQ19030584","balasts 36 watts","20","each","480"
"RQ19030517","8 BOLT CLAMPS BRASS LARGE","120","each","481"
"RQ19030668","Laptop","1","each","482"
"RQ19030657","4 plate stove","1","each","483"
"RQ1903064","Double Bed","1","each","484"
"RQ19030698","soap","2000","each","485"
"RQ19030730","55A Toner Cartridge","1","each","486"
"RQ19030747","1.8m x 75 x 2.5mm daimond mesh		","384","metres","487"
"RQ19030747","Posts ,2.4m x 75 + 450 O/hang Capped posts","17","each","488"
"RQ19030747","2.4m  x w section Standards +o/hang		","85","each","489"
"RQ19030747","2.4m x 38mm tube stays 	","23","each","490"
"RQ19030747","2.0mm barbed wire ","100","kgs","491"
"RQ19030747","1.6mm/2.0mm binding wire		","20","kgs","492"
"RQ19030747","2.24mm high strain wire.		","50","kgs","493"
"RQ19030768","1.8m x 75 x 2.5mm daimond mesh		","384","metres","494"
"RQ19030768","Posts ,2.4m x 75 + 450 O/hang Capped posts","17","each","495"
"RQ19030768","2.4m  x w section Standards +o/hang		","85","each","496"
"RQ19030768","2.4m x 38mm tube stays 	","23","each","497"
"RQ19030768","2.0mm barbed wire ","100","kgs","498"
"RQ19030768","1.6mm/2.0mm binding wire		","20","kgs","499"
"RQ19030768","2.24mm high strain wire.		","50","kgs","500"
"RQ19030757","15mm garden tape","20","each","501"
"RQ19030757","15mm gate valve ","15","each","502"
"RQ19030757","gulley traps","2","each","503"
"RQ19030757"," 20mm water pipes pvc","3","each","504"
"RQ19030757","external doors (toilets)","10","each","505"
"RQ19030757","waste pipes","3","each","506"
"RQ19030757","15 mm galvanised pipes ","4","each","507"
"RQ19030757","15mm galvanised coupling","30","each","508"
"RQ19030757","15mm galvanised nipple","20","each","509"
"RQ19030757","15mm galvanised elbow","20","each","510"
"RQ19030757","galvanised shower caps","16","each","511"
"RQ19030757","rolls thread tapes","10","each","512"
"RQ19030757","5 liters black gloss","4","each","513"
"RQ19030757","c-pack flushing system","15","each","514"
"RQ19030757","15mm flex connector ","20","each","515"
"RQ19030757","5 litre skyblue gloss","14","each","516"
"RQ19030757","5 litre pink wood primer","8","each","517"
"RQ19030757","5 litre gloss white","8","each","518"
"RQ19030757","15mm stop cork","15","each","519"
"RQ19030791","Plumbing materials","1","each","520"
"RQ19030726","submissible pump","1","each","521"
"RQ19030880","Motor Vehicle 4X4","1","each","522"
"RQ19030889","7 TONE TRUCKS","2","each","523"
"RQ19030847","Pole replacement","40","each","524"
"RQ19030893","Pole replacement","26","each","525"
"RQ19031347","Ward fees, Medicines and Laboratory","1","each","526"
"RQ19031315","Workers Committee training","20","each","530"
"RQ1903136","Single Phase Welding Machine for Loss Control","1","each","532"
"RQ19031361","Water Dispenser for Gutu CSC","1","each","533"
"RQ19031341","Single Phase Welding Machine for Loss Control","1","each","534"
"RQ19031343","Water Dispenser for Gutu CSC","1","each","535"
"RQ19031371","Stove for Gutu CSC","1","each","536"
"RQ19031391","Borehole Drilling for Gutu CSC","1","each","537"
"RQ19031323","Borehole Drilling for Gutu CSC","1","each","538"
"RQ19031324","Deep Freezer for Gutu CSC","1","each","539"
"RQ19031342","Perimeter Fencing for Gutu Staff Houses","1","each","540"
"RQ1903131","Generator for Gutu CSC","1","each","541"
"RQ19031413","Grinding stone","1","each","542"
"RQ19031438","Grinding stone","1","each","543"
"RQ19031481","Electric Bendsaw","1","each","544"
"RQ19031473","HP printer for office 211","1","each","545"
"RQ19031425","air conditioner for district manager's office","1","each","546"
"RQ19031484","ouble door fridge for ground floor staff","1","each","547"
"RQ19031470","FIX AND SUPPLY -CONSTRUCTION OF SUBSTATION TOILETS","4","each","548"
"RQ19031545","HP920XL INK CARTRIDGES FULL SET","4","each","549"
"RQ19031877","Purchase 2 x 0.75hp pump for Guest Houses Water Features ","2","each","551"
"RQ19031828","First aid kits","14","each","552"
"RQ19031856","1","1","each","553"
"RQ19031844","1","1","each","554"
"RQ19031981","Supply and fix two Directional signs","2","each","555"
"RQ19031948","Fix and Supply for the Construction of vehicle sheds for Urban","1","each","556"
"RQ19031914","Supply and fix 160m PVC water pipe for Mutare Environs Compound houses","1","each","557"
"RQ19031953","20mm Twisted Nylon rope","2800","metres","558"
"RQ19031919","20mm manual wood auger","90","each","559"
"RQ19031987","Pick heads and wooden handles","80","each","560"
"RQ19031985","Shovels","80","each","561"
"RQ19031958","Wheelbarrows","25","each","562"
"RQ19031960","33kV wood crossarms 1850mm","2150","each","563"
"RQ19031963","11kV wood crossarms","1027","each","564"
"RQ19031992","Steel Bracing Straps","4000","each","565"
"RQ19031968","Fibre bracing straps","4000","each","566"
"RQ19031984","Galvanised pole caps","2500","each","567"
"RQ19031912","Woodpole Washers M22","4000","each","568"
"RQ1903193","Woodpole Washers M22","4000","each","569"
"RQ19031916","33kV pole top bracket","2500","each","570"
"RQ19031917","Polymeric Disc Insulators for 11kV","3000","each","571"
"RQ1903198","33kV polymeric disk insulators","4500","each","572"
"RQ19031995","Galvanised steel twisted shackle straps","1500","each","573"
"RQ19031967","Clevis Adaptor 90degrees","1500","each","574"
"RQ19031959","Suspension Clamps wide angle","2000","each","575"
"RQ19031978","Gun clamp 50-100mm 3bolt","2500","each","576"
"RQ19031952","33kV Strain Porcelain Disk Insulators","750","each","577"
"RQ1903195","11kV pin Insulators","350","each","578"
"RQ19031933","new batteries for truck f/n 2090 size 650","2","each","579"
"RQ19031980","33kV polymeric disk insulators","4500","each","580"
"RQ19031938","9m creosote treated woodpoles to SAZ120 standard","3604","each","581"
"RQ19031920","11m creosote treated woodpoles to SAZ120 standard","1855","each","582"
"RQ1903192","12.6m creosote treated woodpoles to SAZ120 standard","2165","each","583"
"RQ19031966","PG Clamps 50-100mm Universal","2250","each","584"
"RQ19031956","Eye bolt and nut M20 x 300","300","each","585"
"RQ19031994","Bolts and Nuts M20 x 180mm","1500","each","586"
"RQ19031975","Swivel chair exceed ","-1","each","588"
"RQ19032069","2.5 MM FLEX CORE","95","metres","589"
"RQ19032045","SAMSUNG J7","1","each","590"
"RQ19032158","vehicle","2","each","591"
"RQ19032134","HP CE260A BLACK TONER CARTRIDGE ","1","each","592"
"RQ19032138","Cartridges for HR Secretary Office ( HP980 Cyan, HP980 Yellow and HP980 Magenta Cartridges)","3","each","593"
"RQ19032125","PUMP SUBMERSIBLE 2HP 1.5KW 220V ","1","each","594"
"RQ19032185","Data Cabinets","5","each","595"
"RQ19032121","Data Cabinets","6","each","596"
"RQ19032190","Data Cabinets","3","each","597"
"RQ19032239","7Tonne Lorry","1","each","598"
"RQ19032645","CEMENT 32.5","80","bags","599"
"RQ19032645","WASHED RIVER SAND 4m3","4","each","600"
"RQ19032645","19mm STONES 4M3","4","each","601"
"RQ19032645","PITSAND 2M3","2","each","602"
"RQ19032645","230MM DPC 3 ROLLS","3","each","603"
"RQ19032645","CLINGER (SOLID) BRICKS","3000","each","604"
"RQ19032645","FACE BRICKS","8000","each","605"
"RQ19032672","Hydraulic oil for Crane Truck er2198","100","litres","606"
"RQ19032747","4x195R14 NEW TYRES","4","each","607"
"RQ1903273","Sony Car Radio","1","each","608"
"RQ19032832","ANGLE IRON 40*40*3MM 72 LENGTHS ","1","each","609"
